,gender,id,nobelPrizes,birth.date,birth.place.city.en,birth.place.city.no,birth.place.city.se,birth.place.cityNow.en,birth.place.cityNow.no,birth.place.cityNow.se,birth.place.continent.en,birth.place.country.en,birth.place.country.no,birth.place.country.se,birth.place.countryNow.en,birth.place.countryNow.no,birth.place.countryNow.se,birth.place.locationString.en,birth.place.locationString.no,birth.place.locationString.se,familyName.en,familyName.se,fullName.en,fullName.se,givenName.en,givenName.se,knownName.en,knownName.se,links.action,links.href,links.rel,links.types,death.date,death.place.city.en,death.place.city.no,death.place.city.se,death.place.cityNow.en,death.place.cityNow.no,death.place.cityNow.se,death.place.continent.en,death.place.country.en,death.place.country.no,death.place.country.se,death.place.countryNow.en,death.place.countryNow.no,death.place.countryNow.se,death.place.locationString.en,death.place.locationString.no,death.place.locationString.se,acronym,nativeName,founded.date,founded.place.city.en,founded.place.city.no,founded.place.city.se,founded.place.cityNow.en,founded.place.cityNow.no,founded.place.cityNow.se,founded.place.continent.en,founded.place.country.en,founded.place.country.no,founded.place.country.se,founded.place.countryNow.en,founded.place.countryNow.no,founded.place.countryNow.se,founded.place.locationString.en,founded.place.locationString.no,founded.place.locationString.se,orgName.en,orgName.se,penName,orgName.no,familyName.no,fullName.no,givenName.no,knownName.no
499,male,120,"[{'affiliations': [{'city': {'en': 'Uppsala', 'no': 'Uppsala', 'se': 'Uppsala'}, 'cityNow': {'en': 'Uppsala', 'no': 'Uppsala', 'se': 'Uppsala'}, 'country': {'en': 'Sweden', 'no': 'Sverige', 'se': 'Sverige'}, 'countryNow': {'en': 'Sweden', 'no': 'Sverige', 'se': 'Sverige'}, 'locationString': {'en': 'Uppsala, Sweden', 'no': 'Uppsala, Sverige', 'se': 'Uppsala, Sverige'}, 'name': {'en': 'Uppsala University', 'no': 'Uppsala University', 'se': 'Uppsala University'}, 'nameNow': {'en': 'Uppsala University'}}], 'awardYear': '1981', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'dateAwarded': '1981-10-19', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1981', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for his contribution to the development of high-resolution electron spectroscopy', 'se': 'för hans bidrag till utvecklingen av den högupplösande elektronspektroskopien'}, 'portion': '1/2', 'prizeAmount': 1000000, 'prizeAmountAdjusted': 2929688, 'prizeStatus': 'received', 'sortOrder': '3'}]",1918-04-20,Lund,Lund,Lund,Lund,Lund,Lund,Europe,Sweden,Sverige,Sverige,Sweden,Sverige,Sverige,"Lund, Sweden","Lund, Sverige","Lund, Sverige",Siegbahn,Siegbahn,Kai M. Siegbahn,Kai M. Siegbahn,Kai M.,Kai M.,Kai M. Siegbahn,Kai M. Siegbahn,Get,http://masterdataapi.nobelprize.org/2/laureate/120,laureate,application/json,2007-07-20,Ängelholm,Ängelholm,Ängelholm,Ängelholm,Ängelholm,Ängelholm,Europe,Sweden,Sverige,Sverige,Sweden,Sverige,Sverige,"Ängelholm, Sweden","Ängelholm, Sverige","Ängelholm, Sverige",,,,,,,,,,,,,,,,,,,,,,,,,,,
500,male,913,"[{'awardYear': '2014', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'dateAwarded': '2014-10-10', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/2014', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for their struggle against the suppression of children and young people and for the right of all children to education', 'no': 'for deres kamp mot undertrykkelse av barn og ungdom og for alle barns rett til utdannelse'}, 'portion': '1/2', 'prizeAmount': 8000000, 'prizeAmountAdjusted': 8379888, 'prizeStatus': 'received', 'residences': [{'country': {'en': 'India', 'no': 'India', 'se': 'Indien'}, 'countryNow': {'en': 'India', 'no': 'India', 'se': 'Indien'}, 'locationString': {'en': 'India', 'no': 'India', 'se': 'Indien'}}], 'sortOrder': '1'}]",1954-01-11,Vidisha,Vidisha,Vidisha,Vidisha,Vidisha,Vidisha,Asia,India,India,Indien,India,India,Indien,"Vidisha, India","Vidisha, India","Vidisha, Indien",Satyarthi,Satyarthi,Kailash Satyarthi,Kailash Satyarthi,Kailash,Kailash,Kailash Satyarthi,Kailash Satyarthi,Get,http://masterdataapi.nobelprize.org/2/laureate/913,laureate,application/json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,male,586,"[{'awardYear': '1917', 'category': {'en': 'Literature', 'no': 'Litteratur', 'se': 'Litteratur'}, 'categoryFullName': {'en': 'The Nobel Prize in  Literature', 'no': 'Nobelprisen i litteratur', 'se': 'Nobelpriset i litteratur'}, 'dateAwarded': '1917-11-08', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/lit/1917', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for his varied and rich poetry, which is inspired by lofty ideals', 'se': 'för hans mångsidigt rika och av höga ideal burna diktning'}, 'portion': '1/2', 'prizeAmount': 133823, 'prizeAmountAdjusted': 3920596, 'prizeStatus': 'received', 'residences': [{'country': {'en': 'Denmark', 'no': 'Danmark', 'se': 'Danmark'}, 'countryNow': {'en': 'Denmark', 'no': 'Danmark', 'se': 'Danmark'}, 'locationString': {'en': 'Denmark', 'no': 'Danmark', 'se': 'Danmark'}}], 'sortOrder': '1'}]",1857-06-02,Roholte,Roholte,Roholte,Roholte,Roholte,Roholte,Europe,Denmark,Danmark,Danmark,Denmark,Danmark,Danmark,"Roholte, Denmark","Roholte, Danmark","Roholte, Danmark",Gjellerup,Gjellerup,Karl Adolph Gjellerup,Karl Adolph Gjellerup,Karl,Karl,Karl Gjellerup,Karl Gjellerup,Get,http://masterdataapi.nobelprize.org/2/laureate/586,laureate,application/json,1919-10-11,Klotzsche,Dresden,Klotzsche,Klotzsche,Dresden,Klotzsche,Europe,Germany,Tyskland,Tyskland,Germany,Tyskland,Tyskland,"Klotzsche, Germany","Dresden, Tyskland","Klotzsche, Tyskland",,,,,,,,,,,,,,,,,,,,,,,,,,,
502,male,321,"[{'affiliations': [{'city': {'en': 'New York, NY', 'no': 'New York, NY', 'se': 'New York, NY'}, 'cityNow': {'en': 'New York, NY', 'no': 'New York, NY', 'se': 'New York, NY'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'New York, NY, USA', 'no': 'New York, NY, USA', 'se': 'New York, NY, USA'}, 'name': {'en': 'Rockefeller Institute for Medical Research', 'no': 'Rockefeller Institute for Medical Research', 'se': 'Rockefeller Institute for Medical Research'}, 'nameNow': {'en': 'Rockefeller Institute for Medical Research'}}], 'awardYear': '1930', 'category': {'en': 'Physiology or Medicine', 'no': 'Fysiologi eller medisin', 'se': 'Fysiologi eller medicin'}, 'categoryFullName': {'en': 'The Nobel Prize in Physiology or Medicine', 'no': 'Nobelprisen i fysiologi eller medisin', 'se': 'Nobelpriset i fysiologi eller medicin'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/med/1930', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for his discovery of human blood groups', 'se': 'för hans upptäckt av människosläktets blodgrupper'}, 'portion': '1', 'prizeAmount': 172947, 'prizeAmountAdjusted': 5066807, 'prizeStatus': 'received', 'sortOrder': '1'}]",1868-06-14,Vienna,Wien,Wien,Vienna,Wien,Wien,Europe,Austrian Empire,Østerrike,Kejsardömet Österrike,Austria,Østerrike,Österrike,"Vienna, Austrian Empire (now Austria)","Wien, Østerrike","Wien, Kejsardömet Österrike (nu Österrike)",Landsteiner,Landsteiner,Karl Landsteiner,Karl Landsteiner,Karl,Karl,Karl Landsteiner,Karl Landsteiner,Get,http://masterdataapi.nobelprize.org/2/laureate/321,laureate,application/json,1943-06-26,"New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY",North America,USA,USA,USA,USA,USA,USA,"New York, NY, USA","New York, NY, USA","New York, NY, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,
503,male,400,"[{'affiliations': [{'city': {'en': 'Munich', 'no': 'München', 'se': 'München'}, 'cityNow': {'en': 'Munich', 'no': 'München', 'se': 'München'}, 'country': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'countryNow': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'locationString': {'en': 'Munich, Germany', 'no': 'München, Tyskland', 'se': 'München, Tyskland'}, 'name': {'en': 'Zoologisches Institut der Universität München', 'no': 'Zoologisches Institut der Universität München', 'se': 'Zoologisches Institut der Universität München'}, 'nameNow': {'en': 'Zoologisches Institut der Universität München'}}], 'awardYear': '1973', 'category': {'en': 'Physiology or Medicine', 'no': 'Fysiologi eller medisin', 'se': 'Fysiologi eller medicin'}, 'categoryFullName': {'en': 'The Nobel Prize in Physiology or Medicine', 'no': 'Nobelprisen i fysiologi eller medisin', 'se': 'Nobelpriset i fysiologi eller medicin'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/med/1973', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for their discoveries concerning organization and elicitation of individual and social behaviour patterns', 'se': 'för deras upptäckter rörande organisation och utlösning av individuella och sociala beteendemönster'}, 'portion': '1/3', 'prizeAmount': 510000, 'prizeAmountAdjusted': 3331882, 'prizeStatus': 'received', 'sortOrder': '1'}]",1886-11-20,Vienna,Wien,Wien,Vienna,Wien,Wien,Europe,Austria,Østerrike,Österrike,Austria,Østerrike,Österrike,"Vienna, Austria","Wien, Østerrike","Wien, Österrike",von Frisch,von Frisch,Karl von Frisch,Karl von Frisch,Karl,Karl,Karl von Frisch,Karl von Frisch,Get,http://masterdataapi.nobelprize.org/2/laureate/400,laureate,application/json,1982-06-12,Munich,München,München,Munich,München,München,Europe,West Germany,Vest-Tyskland,Västtyskland,Germany,Tyskland,Tyskland,"Munich, West Germany (now Germany)","München, Vest-Tyskland (nå Tyskland)","München, Västtyskland (nu Tyskland)",,,,,,,,,,,,,,,,,,,,,,,,,,,
504,male,228,"[{'affiliations': [{'city': {'en': 'Mülheim/Ruhr', 'no': 'Mülheim/Ruhr', 'se': 'Mülheim/Ruhr'}, 'cityNow': {'en': 'Mülheim/Ruhr', 'no': 'Mülheim/Ruhr', 'se': 'Mülheim/Ruhr'}, 'country': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'countryNow': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'locationString': {'en': 'Mülheim/Ruhr, Germany', 'no': 'Mülheim/Ruhr, Tyskland', 'se': 'Mülheim/Ruhr, Tyskland'}, 'name': {'en': 'Max-Planck-Institut für Kohlenforschung (Max-Planck-Institute for Carbon Research)', 'no': 'Max-Planck-Institut für Kohlenforschung (Max-Planck-Institute for Carbon Research)', 'se': 'Max-Planck-Institut für Kohlenforschung (Max-Planck-Institute for Carbon Research)'}, 'nameNow': {'en': 'Max-Planck-Institut für Kohlenforschung (Max-Planck-Institute for Carbon Research)'}}], 'awardYear': '1963', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/che/1963', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for their discoveries in the field of the chemistry and technology of high polymers', 'se': 'för deras upptäckter inom högpolymerernas kemi och teknologi'}, 'portion': '1/2', 'prizeAmount': 265000, 'prizeAmountAdjusted': 2839286, 'prizeStatus': 'received', 'sortOrder': '1'}]",1898-11-26,Helsa,Helsa,Helsa,Helsa,Helsa,Helsa,Europe,Germany,Tyskland,Tyskland,Germany,Tyskland,Tyskland,"Helsa, Germany","Helsa, Tyskland","Helsa, Tyskland",Ziegler,Ziegler,Karl Ziegler,Karl Ziegler,Karl,Karl,Karl Ziegler,Karl Ziegler,Get,http://masterdataapi.nobelprize.org/2/laureate/228,laureate,application/json,1973-08-12,Mülheim,Mülheim,Mülheim,Mülheim,Mülheim,Mülheim,Europe,West Germany,Vest-Tyskland,Västtyskland,Germany,Tyskland,Tyskland,"Mülheim, West Germany (now Germany)","Mülheim, Vest-Tyskland (nå Tyskland)","Mülheim, Västtyskland (nu Tyskland)",,,,,,,,,,,,,,,,,,,,,,,,,,,
505,male,278,"[{'awardYear': '1993', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'dateAwarded': '1993-10-13', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/che/1993', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for his invention of the polymerase chain reaction (PCR) method', 'se': 'för hans uppfinning av PCR-metoden (Polymerase Chain Reaction)'}, 'portion': '1/2', 'prizeAmount': 6700000, 'prizeAmountAdjusted': 9044276, 'prizeStatus': 'received', 'residences': [{'city': {'en': 'La Jolla, CA', 'no': 'La Jolla, CA', 'se': 'La Jolla, CA'}, 'cityNow': {'en': 'La Jolla, CA', 'no': 'La Jolla, CA', 'se': 'La Jolla, CA'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'La Jolla, CA, USA', 'no': 'La Jolla, CA, USA', 'se': 'La Jolla, CA, USA'}}], 'sortOrder': '1', 'topMotivation': {'en': 'for contributions to the developments of methods within DNA-based chemistry'}}]",1944-12-28,"Lenoir, NC","Lenoir, NC","Lenoir, NC","Lenoir, NC","Lenoir, NC","Lenoir, NC",North America,USA,USA,USA,USA,USA,USA,"Lenoir, NC, USA","Lenoir, NC, USA","Lenoir, NC, USA",Mullis,Mullis,Kary B. Mullis,Kary B. Mullis,Kary B.,Kary B.,Kary B. Mullis,Kary B. Mullis,Get,http://masterdataapi.nobelprize.org/2/laureate/278,laureate,application/json,2019-08-07,"Newport Beach, CA","Newport Beach, CA","Newport Beach, CA","Newport Beach, CA","Newport Beach, CA","Newport Beach, CA",North America,USA,USA,USA,USA,USA,USA,"Newport Beach, CA, USA","Newport Beach, CA, USA","Newport Beach, CA, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,
506,male,947,"[{'awardYear': '2017', 'category': {'en': 'Literature', 'no': 'Litteratur', 'se': 'Litteratur'}, 'categoryFullName': {'en': 'The Nobel Prize in  Literature', 'no': 'Nobelprisen i litteratur', 'se': 'Nobelpriset i litteratur'}, 'dateAwarded': '2017-10-05', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/lit/2017', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'who, in novels of great emotional force, has uncovered the abyss beneath our illusory sense of connection with the world', 'se': 'som i romaner med stark känslomässig verkan har blottat avgrunden under vår skenbara hemhörighet i världen'}, 'portion': '1', 'prizeAmount': 9000000, 'prizeAmountAdjusted': 9176183, 'prizeStatus': 'received', 'sortOrder': '1'}]",1954-11-08,Nagasaki,Nagasaki,Nagasaki,Nagasaki,Nagasaki,Nagasaki,Asia,Japan,Japan,Japan,Japan,Japan,Japan,"Nagasaki, Japan","Nagasaki, Japan","Nagasaki, Japan",Ishiguro,Ishiguro,Kazuo Ishiguro,Kazuo Ishiguro,Kazuo,Kazuo,Kazuo Ishiguro,Kazuo Ishiguro,Get,http://masterdataapi.nobelprize.org/2/laureate/947,laureate,application/json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,male,386,"[{'affiliations': [{'city': {'en': 'New York, NY', 'no': 'New York, NY', 'se': 'New York, NY'}, 'cityNow': {'en': 'New York, NY', 'no': 'New York, NY', 'se': 'New York, NY'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'New York, NY, USA', 'no': 'New York, NY, USA', 'se': 'New York, NY, USA'}, 'name': {'en': 'Rockefeller University', 'no': 'Rockefeller University', 'se': 'Rockefeller University'}, 'nameNow': {'en': 'Rockefeller University'}}], 'awardYear': '1967', 'category': {'en': 'Physiology or Medicine', 'no': 'Fysiologi eller medisin', 'se': 'Fysiologi eller medicin'}, 'categoryFullName': {'en': 'The Nobel Prize in Physiology or Medicine', 'no': 'Nobelprisen i fysiologi eller medisin', 'se': 'Nobelpriset i fysiologi eller medicin'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/med/1967', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for their discoveries concerning the primary physiological and chemical visual processes in the eye', 'se': 'för deras upptäckter rörande de primära fysiologiska och kemiska synprocesserna i ögat'}, 'portion': '1/3', 'prizeAmount': 320000, 'prizeAmountAdjusted': 2843602, 'prizeStatus': 'received', 'sortOrder': '2'}]",1903-12-22,"Bloomsburg, PA","Bloomsburg, PA","Bloomsburg, PA","Bloomsburg, PA","Bloomsburg, PA","Bloomsburg, PA",North America,USA,USA,USA,USA,USA,USA,"Bloomsburg, PA, USA","Bloomsburg, PA, USA","Bloomsburg, PA, USA",Hartline,Hartline,Haldan Keffer Hartline,Haldan Keffer Hartline,Keffer,Keffer,Keffer Hartline,Keffer Hartline,Get,http://masterdataapi.nobelprize.org/2/laureate/386,laureate,application/json,1983-03-17,"Fallston, MD","Fallston, MD","Fallston, MD","Fallston, MD","Fallston, MD","Fallston, MD",North America,USA,USA,USA,USA,USA,USA,"Fallston, MD, USA","Fallston, MD, USA","Fallston, MD, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,
508,male,257,"[{'affiliations': [{'city': {'en': 'Kyoto', 'no': 'Kyoto', 'se': 'Kyoto'}, 'cityNow': {'en': 'Kyoto', 'no': 'Kyoto', 'se': 'Kyoto'}, 'country': {'en': 'Japan', 'no': 'Japan', 'se': 'Japan'}, 'countryNow': {'en': 'Japan', 'no': 'Japan', 'se': 'Japan'}, 'locationString': {'en': 'Kyoto, Japan', 'no': 'Kyoto, Japan', 'se': 'Kyoto, Japan'}, 'name': {'en': 'Kyoto University', 'no': 'Kyoto University', 'se': 'Kyoto University'}, 'nameNow': {'en': 'Kyoto University'}}], 'awardYear': '1981', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'dateAwarded': '1981-10-19', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/che/1981', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for their theories, developed independently, concerning the course of chemical reactions', 'se': 'för deras var för sig utvecklade teorier för kemiska reaktioners förlopp'}, 'portion': '1/2', 'prizeAmount': 1000000, 'prizeAmountAdjusted': 2929688, 'prizeStatus': 'received', 'sortOrder': '1'}]",1918-10-04,Nara,Nara,Nara,Nara,Nara,Nara,Asia,Japan,Japan,Japan,Japan,Japan,Japan,"Nara, Japan","Nara, Japan","Nara, Japan",Fukui,Fukui,Kenichi Fukui,Kenichi Fukui,Kenichi,Kenichi,Kenichi Fukui,Kenichi Fukui,Get,http://masterdataapi.nobelprize.org/2/laureate/257,laureate,application/json,1998-01-09,Kyoto,Kyoto,Kyoto,Kyoto,Kyoto,Kyoto,Asia,Japan,Japan,Japan,Japan,Japan,Japan,"Kyoto, Japan","Kyoto, Japan","Kyoto, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,
509,male,121,"[{'affiliations': [{'city': {'en': 'Ithaca, NY', 'no': 'Ithaca, NY', 'se': 'Ithaca, NY'}, 'cityNow': {'en': 'Ithaca, NY', 'no': 'Ithaca, NY', 'se': 'Ithaca, NY'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'Ithaca, NY, USA', 'no': 'Ithaca, NY, USA', 'se': 'Ithaca, NY, USA'}, 'name': {'en': 'Cornell University', 'no': 'Cornell University', 'se': 'Cornell University'}, 'nameNow': {'en': 'Cornell University'}}], 'awardYear': '1982', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'dateAwarded': '1982-10-18', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1982', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for his theory for critical phenomena in connection with phase transitions', 'se': 'för hans teori för kritiska fenomen vid fasomvandlingar'}, 'portion': '1', 'prizeAmount': 1150000, 'prizeAmountAdjusted': 3102518, 'prizeStatus': 'received', 'sortOrder': '1'}]",1936-06-08,"Waltham, MA","Waltham, MA","Waltham, MA","Waltham, MA","Waltham, MA","Waltham, MA",North America,USA,USA,USA,USA,USA,USA,"Waltham, MA, USA","Waltham, MA, USA","Waltham, MA, USA",Wilson,Wilson,Kenneth G. Wilson,Kenneth G. Wilson,Kenneth G.,Kenneth G.,Kenneth G. Wilson,Kenneth G. Wilson,Get,http://masterdataapi.nobelprize.org/2/laureate/121,laureate,application/json,2013-06-15,"Saco, ME","Saco, ME","Saco, ME","Saco, ME","Saco, ME","Saco, ME",North America,USA,USA,USA,USA,USA,USA,"Saco, ME, USA","Saco, ME, USA","Saco, ME, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,
510,male,682,"[{'affiliations': [{'city': {'en': 'Cambridge, MA', 'no': 'Cambridge, MA', 'se': 'Cambridge, MA'}, 'cityNow': {'en': 'Cambridge, MA', 'no': 'Cambridge, MA', 'se': 'Cambridge, MA'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'Cambridge, MA, USA', 'no': 'Cambridge, MA, USA', 'se': 'Cambridge, MA, USA'}, 'name': {'en': 'Harvard University', 'no': 'Harvard University', 'se': 'Harvard University'}, 'nameNow': {'en': 'Harvard University'}}], 'awardYear': '1972', 'category': {'en': 'Economic Sciences', 'no': 'Økonomi', 'se': 'Ekonomi'}, 'categoryFullName': {'en': 'The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel', 'no': 'Sveriges Riksbanks pris i økonomisk vitenskap til minne om Alfred Nobel', 'se': 'Sveriges Riksbanks pris i ekonomisk vetenskap till Alfred Nobels minne'}, 'dateAwarded': '1972-10-25', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/eco/1972', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for their pioneering contributions to general economic equilibrium theory and welfare theory', 'se': 'för deras banbrytande insatser inom allmän ekonomisk jämviktsteori och välfärdsteori'}, 'portion': '1/2', 'prizeAmount': 480000, 'prizeAmountAdjusted': 3345725, 'prizeStatus': 'received', 'sortOrder': '2'}]",1921-08-23,"New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY",North America,USA,USA,USA,USA,USA,USA,"New York, NY, USA","New York, NY, USA","New York, NY, USA",Arrow,Arrow,Kenneth J. Arrow,Kenneth J. Arrow,Kenneth J.,Kenneth J.,Kenneth J. Arrow,Kenneth J. Arrow,Get,http://masterdataapi.nobelprize.org/2/laureate/682,laureate,application/json,2017-02-21,"Palo Alto, CA","Palo Alto, CA","Palo Alto, CA","Palo Alto, CA","Palo Alto, CA","Palo Alto, CA",North America,USA,USA,USA,USA,USA,USA,"Palo Alto, CA, USA","Palo Alto, CA, USA","Palo Alto, CA, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,
511,male,671,"[{'awardYear': '1994', 'category': {'en': 'Literature', 'no': 'Litteratur', 'se': 'Litteratur'}, 'categoryFullName': {'en': 'The Nobel Prize in  Literature', 'no': 'Nobelprisen i litteratur', 'se': 'Nobelpriset i litteratur'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/lit/1994', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'who with poetic force creates an imagined world, where life and myth condense to form a disconcerting picture of the human predicament today', 'se': 'som med poetisk kraft skapar en imaginär värld, där liv och myt förtätas till en skakande bild av människans belägenhet i nutiden'}, 'portion': '1', 'prizeAmount': 7000000, 'prizeAmountAdjusted': 9249471, 'prizeStatus': 'received', 'residences': [{'country': {'en': 'Japan', 'no': 'Japan', 'se': 'Japan'}, 'countryNow': {'en': 'Japan', 'no': 'Japan', 'se': 'Japan'}, 'locationString': {'en': 'Japan', 'no': 'Japan', 'se': 'Japan'}}], 'sortOrder': '1'}]",1935-01-31,Uchiko,Uchiko,Uchiko,Uchiko,Uchiko,Uchiko,Asia,Japan,Japan,Japan,Japan,Japan,Japan,"Uchiko, Japan","Uchiko, Japan","Uchiko, Japan",Oe,Oe,Kenzaburo Oe,Kenzaburo Oe,Kenzaburo,Kenzaburo,Kenzaburo Oe,Kenzaburo Oe,Get,http://masterdataapi.nobelprize.org/2/laureate/671,laureate,application/json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
